person,role,project_id,project_name,month,project_alloc_pct,total_pct
Bob,Planner,P15,Customer Feedback Analyzer,2025-12,0.5,0.7
Bob,,,KTLO,2026-01,0.2,0.2
Bob,,,KTLO,2026-02,0.2,0.7
Bob,Planner,P20,Marketing Attribution Model,2026-02,0.5,0.7
Bob,,,KTLO,2026-03,0.2,0.6
Bob,Planner,P18,Team Collaboration Hub,2026-03,0.4,0.6
Bob,,,KTLO,2026-04,0.2,0.6
Bob,Planner,P18,Team Collaboration Hub,2026-04,0.4,0.6
Bob,,,KTLO,2026-05,0.2,0.5
Bob,BA,P21,IT Asset Inventory Overhaul,2026-05,0.3,0.5
Bob,,,KTLO,2026-06,0.2,0.5
Bob,BA,P21,IT Asset Inventory Overhaul,2026-06,0.3,0.5
Bob,,,KTLO,2026-07,0.2,0.2
Bob,,,KTLO,2026-08,0.2,0.2
Bob,,,KTLO,2026-09,0.2,0.2
Bob,,,KTLO,2026-10,0.2,0.2
Bob,,,KTLO,2026-11,0.2,0.2
Bob,,,KTLO,2026-12,0.2,0.2
Bob,,,KTLO,2027-01,0.2,0.2
Bob,,,KTLO,2027-02,0.2,0.2
Bob,,,KTLO,2027-03,0.2,0.2
Bob,,,KTLO,2027-04,0.2,0.2
Bob,,,KTLO,2027-05,0.2,0.2
Bob,,,KTLO,2027-06,0.2,0.2
Bob,,,KTLO,2027-07,0.2,0.2
Bob,,,KTLO,2027-08,0.2,0.2
Bob,,,KTLO,2027-09,0.2,0.2
Bob,,,KTLO,2027-10,0.2,0.2
Bob,,,KTLO,2027-11,0.2,0.2
Bob,,,KTLO,2027-12,0.2,0.2
Bob,,,KTLO,2028-01,0.2,0.2
Bob,,,KTLO,2028-02,0.2,0.2
Bob,,,KTLO,2028-03,0.2,0.2
Bob,,,KTLO,2028-04,0.2,0.2
Bob,,,KTLO,2028-05,0.2,0.2
Bob,,,KTLO,2028-06,0.2,0.2
Bob,,,KTLO,2028-07,0.2,0.2
Bob,,,KTLO,2028-08,0.2,0.2
Bob,,,KTLO,2028-09,0.2,0.2
Bob,,,KTLO,2028-10,0.2,0.2
Bob,,,KTLO,2028-11,0.2,0.2
Bob,,,KTLO,2028-12,0.2,0.2
Bob,,,KTLO,2029-01,0.2,0.2
Bob,,,KTLO,2029-02,0.2,0.2
Bob,,,KTLO,2029-03,0.2,0.2
Bob,,,KTLO,2029-04,0.2,0.2
Bob,,,KTLO,2029-05,0.2,0.2
Bob,,,KTLO,2029-06,0.2,0.2
Bob,,,KTLO,2029-07,0.2,0.2
Bob,,,KTLO,2029-08,0.2,0.2
Bob,,,KTLO,2029-09,0.2,0.2
Bob,,,KTLO,2029-10,0.2,0.2
Bob,,,KTLO,2029-11,0.2,0.2
Bob,,,KTLO,2029-12,0.2,0.2
Bob,,,KTLO,2030-01,0.2,0.2
Bob,,,KTLO,2030-02,0.2,0.2
Bob,,,KTLO,2030-03,0.2,0.2
Bob,,,KTLO,2030-04,0.2,0.2
Bob,,,KTLO,2030-05,0.2,0.2
Bob,,,KTLO,2030-06,0.2,0.2
Bob,,,KTLO,2030-07,0.2,0.2
Bob,,,KTLO,2030-08,0.2,0.2
Bob,,,KTLO,2030-09,0.2,0.2
Bob,,,KTLO,2030-10,0.2,0.2
Bob,,,KTLO,2030-11,0.2,0.2
Bob,,,KTLO,2030-12,0.2,0.2
Bob,,,KTLO,2031-01,0.2,0.2
Bob,,,KTLO,2031-02,0.2,0.2
Bob,,,KTLO,2031-03,0.2,0.2
Bob,,,KTLO,2031-04,0.2,0.2
Bob,,,KTLO,2031-05,0.2,0.2
Bob,,,KTLO,2031-06,0.2,0.2
Bob,,,KTLO,2031-07,0.2,0.2
Bob,,,KTLO,2031-08,0.2,0.2
Bob,,,KTLO,2031-09,0.2,0.2
Bob,,,KTLO,2031-10,0.2,0.2
Bob,,,KTLO,2031-11,0.2,0.2
Bob,,,KTLO,2031-12,0.2,0.2
Bob,,,KTLO,2032-01,0.2,0.2
Bob,,,KTLO,2032-02,0.2,0.2
Bob,,,KTLO,2032-03,0.2,0.2
Bob,,,KTLO,2032-04,0.2,0.2
Bob,,,KTLO,2032-05,0.2,0.2
Bob,,,KTLO,2032-06,0.2,0.2
Bob,,,KTLO,2032-07,0.2,0.2
Bob,,,KTLO,2032-08,0.2,0.2
Bob,,,KTLO,2032-09,0.2,0.2
Bob,,,KTLO,2032-10,0.2,0.2
Bob,,,KTLO,2032-11,0.2,0.2
Bob,,,KTLO,2032-12,0.2,0.2
Bob,,,KTLO,2033-01,0.2,0.2
Bob,,,KTLO,2033-02,0.2,0.2
Bob,,,KTLO,2033-03,0.2,0.2
Bob,,,KTLO,2033-04,0.2,0.2
Bob,,,KTLO,2033-05,0.2,0.2
Bob,,,KTLO,2033-06,0.2,0.2
Bob,,,KTLO,2033-07,0.2,0.2
Bob,,,KTLO,2033-08,0.2,0.2
Bob,,,KTLO,2033-09,0.2,0.2
Bob,,,KTLO,2033-10,0.2,0.2
Bob,,,KTLO,2033-11,0.2,0.2
Bob,,,KTLO,2033-12,0.2,0.2
Bob,,,KTLO,2034-01,0.2,0.2
Bob,,,KTLO,2034-02,0.2,0.2
Bob,,,KTLO,2034-03,0.2,0.2
Bob,,,KTLO,2034-04,0.2,0.2
Bob,,,KTLO,2034-05,0.2,0.2
Bob,,,KTLO,2034-06,0.2,0.2
Bob,,,KTLO,2034-07,0.2,0.2
Bob,,,KTLO,2034-08,0.2,0.2
Bob,,,KTLO,2034-09,0.2,0.2
Bob,,,KTLO,2034-10,0.2,0.2
Bob,,,KTLO,2034-11,0.2,0.2
Bob,,,KTLO,2034-12,0.2,0.2
Cara,,,KTLO,2025-01,0.15,0.85
Cara,Dev,P1,Billing Platform,2025-01,0.7,0.85
Cara,,,KTLO,2025-02,0.15,0.15
Cara,,,KTLO,2025-03,0.15,0.85
Cara,Dev,P1,Billing Platform,2025-03,0.7,0.85
Cara,,,KTLO,2025-04,0.15,0.15
Cara,,,KTLO,2025-05,0.15,1.0
Cara,Dev,P5,Subscription Billing Enhancements,2025-05,0.85,1.0
Cara,,,KTLO,2025-06,0.15,1.0
Cara,Dev,P5,Subscription Billing Enhancements,2025-06,0.85,1.0
Cara,,,KTLO,2025-07,0.15,0.15
Cara,,,KTLO,2025-08,0.15,0.9
Cara,Dev,P12,Learning Management System Pilot,2025-08,0.75,0.9
Cara,,,KTLO,2025-09,0.15,0.9
Cara,Dev,P12,Learning Management System Pilot,2025-09,0.75,0.9
Cara,,,KTLO,2025-10,0.15,1.0
Cara,Dev,P13,Product Catalog Revamp,2025-10,0.85,1.0
Cara,,,KTLO,2025-11,0.15,1.0
Cara,Dev,P13,Product Catalog Revamp,2025-11,0.85,1.0
Cara,,,KTLO,2025-12,0.15,0.15
Cara,,,KTLO,2026-01,0.15,0.15
Cara,,,KTLO,2026-02,0.15,0.15
Cara,,,KTLO,2026-03,0.15,0.15
Cara,,,KTLO,2026-04,0.15,0.15
Cara,,,KTLO,2026-05,0.15,0.15
Cara,,,KTLO,2026-06,0.15,0.15
Cara,,,KTLO,2026-07,0.15,0.15
Cara,,,KTLO,2026-08,0.15,0.15
Cara,,,KTLO,2026-09,0.15,0.15
Cara,,,KTLO,2026-10,0.15,0.15
Cara,,,KTLO,2026-11,0.15,0.15
Cara,,,KTLO,2026-12,0.15,0.15
Cara,,,KTLO,2027-01,0.15,0.15
Cara,,,KTLO,2027-02,0.15,0.15
Cara,,,KTLO,2027-03,0.15,0.15
Cara,,,KTLO,2027-04,0.15,0.15
Cara,,,KTLO,2027-05,0.15,0.15
Cara,,,KTLO,2027-06,0.15,0.15
Cara,,,KTLO,2027-07,0.15,0.15
Cara,,,KTLO,2027-08,0.15,0.15
Cara,,,KTLO,2027-09,0.15,0.15
Cara,,,KTLO,2027-10,0.15,0.15
Cara,,,KTLO,2027-11,0.15,0.15
Cara,,,KTLO,2027-12,0.15,0.15
Cara,,,KTLO,2028-01,0.15,0.15
Cara,,,KTLO,2028-02,0.15,0.15
Cara,,,KTLO,2028-03,0.15,0.15
Cara,,,KTLO,2028-04,0.15,0.15
Cara,,,KTLO,2028-05,0.15,0.15
Cara,,,KTLO,2028-06,0.15,0.15
Cara,,,KTLO,2028-07,0.15,0.15
Cara,,,KTLO,2028-08,0.15,0.15
Cara,,,KTLO,2028-09,0.15,0.15
Cara,,,KTLO,2028-10,0.15,0.15
Cara,,,KTLO,2028-11,0.15,0.15
Cara,,,KTLO,2028-12,0.15,0.15
Cara,,,KTLO,2029-01,0.15,0.15
Cara,,,KTLO,2029-02,0.15,0.15
Cara,,,KTLO,2029-03,0.15,0.15
Cara,,,KTLO,2029-04,0.15,0.15
Cara,,,KTLO,2029-05,0.15,0.15
Cara,,,KTLO,2029-06,0.15,0.15
Cara,,,KTLO,2029-07,0.15,0.15
Cara,,,KTLO,2029-08,0.15,0.15
Cara,,,KTLO,2029-09,0.15,0.15
Cara,,,KTLO,2029-10,0.15,0.15
Cara,,,KTLO,2029-11,0.15,0.15
Cara,,,KTLO,2029-12,0.15,0.15
Cara,,,KTLO,2030-01,0.15,0.15
Cara,,,KTLO,2030-02,0.15,0.15
Cara,,,KTLO,2030-03,0.15,0.15
Cara,,,KTLO,2030-04,0.15,0.15
Cara,,,KTLO,2030-05,0.15,0.15
Cara,,,KTLO,2030-06,0.15,0.15
Cara,,,KTLO,2030-07,0.15,0.15
Cara,,,KTLO,2030-08,0.15,0.15
Cara,,,KTLO,2030-09,0.15,0.15
Cara,,,KTLO,2030-10,0.15,0.15
Cara,,,KTLO,2030-11,0.15,0.15
Cara,,,KTLO,2030-12,0.15,0.15
Cara,,,KTLO,2031-01,0.15,0.15
Cara,,,KTLO,2031-02,0.15,0.15
Cara,,,KTLO,2031-03,0.15,0.15
Cara,,,KTLO,2031-04,0.15,0.15
Cara,,,KTLO,2031-05,0.15,0.15
Cara,,,KTLO,2031-06,0.15,0.15
Cara,,,KTLO,2031-07,0.15,0.15
Cara,,,KTLO,2031-08,0.15,0.15
Cara,,,KTLO,2031-09,0.15,0.15
Cara,,,KTLO,2031-10,0.15,0.15
Cara,,,KTLO,2031-11,0.15,0.15
Cara,,,KTLO,2031-12,0.15,0.15
Cara,,,KTLO,2032-01,0.15,0.15
Cara,,,KTLO,2032-02,0.15,0.15
Cara,,,KTLO,2032-03,0.15,0.15
Cara,,,KTLO,2032-04,0.15,0.15
Cara,,,KTLO,2032-05,0.15,0.15
Cara,,,KTLO,2032-06,0.15,0.15
Cara,,,KTLO,2032-07,0.15,0.15
Cara,,,KTLO,2032-08,0.15,0.15
Cara,,,KTLO,2032-09,0.15,0.15
Cara,,,KTLO,2032-10,0.15,0.15
Cara,,,KTLO,2032-11,0.15,0.15
Cara,,,KTLO,2032-12,0.15,0.15
Cara,,,KTLO,2033-01,0.15,0.15
Cara,,,KTLO,2033-02,0.15,0.15
Cara,,,KTLO,2033-03,0.15,0.15
Cara,,,KTLO,2033-04,0.15,0.15
Cara,,,KTLO,2033-05,0.15,0.15
Cara,,,KTLO,2033-06,0.15,0.15
Cara,,,KTLO,2033-07,0.15,0.15
Cara,,,KTLO,2033-08,0.15,0.15
Cara,,,KTLO,2033-09,0.15,0.15
Cara,,,KTLO,2033-10,0.15,0.15
Cara,,,KTLO,2033-11,0.15,0.15
Cara,,,KTLO,2033-12,0.15,0.15
Cara,,,KTLO,2034-01,0.15,0.15
Cara,,,KTLO,2034-02,0.15,0.15
Cara,,,KTLO,2034-03,0.15,0.15
Cara,,,KTLO,2034-04,0.15,0.15
Cara,,,KTLO,2034-05,0.15,0.15
Cara,,,KTLO,2034-06,0.15,0.15
Cara,,,KTLO,2034-07,0.15,0.15
Cara,,,KTLO,2034-08,0.15,0.15
Cara,,,KTLO,2034-09,0.15,0.15
Cara,,,KTLO,2034-10,0.15,0.15
Cara,,,KTLO,2034-11,0.15,0.15
Cara,,,KTLO,2034-12,0.15,0.15
Diego,,,KTLO,2025-01,0.15,0.15
Diego,,,KTLO,2025-02,0.15,1.0
Diego,Dev,P1,Billing Platform,2025-02,0.85,1.0
Diego,,,KTLO,2025-03,0.15,0.15
Diego,,,KTLO,2025-04,0.15,0.15
Diego,,,KTLO,2025-05,0.15,0.55
Diego,Dev,P5,Subscription Billing Enhancements,2025-05,0.4,0.55
Diego,,,KTLO,2025-06,0.15,0.55
Diego,Dev,P5,Subscription Billing Enhancements,2025-06,0.4,0.55
Diego,,,KTLO,2025-07,0.15,0.15
Diego,,,KTLO,2025-08,0.15,0.15
Diego,,,KTLO,2025-09,0.15,0.15
Diego,,,KTLO,2025-10,0.15,0.45
Diego,Dev,P13,Product Catalog Revamp,2025-10,0.3,0.45
Diego,,,KTLO,2025-11,0.15,0.45
Diego,Dev,P13,Product Catalog Revamp,2025-11,0.3,0.45
Diego,,,KTLO,2025-12,0.15,0.15
Diego,,,KTLO,2026-01,0.15,0.15
Diego,,,KTLO,2026-02,0.15,0.15
Diego,,,KTLO,2026-03,0.15,0.15
Diego,,,KTLO,2026-04,0.15,0.15
Diego,,,KTLO,2026-05,0.15,0.15
Diego,,,KTLO,2026-06,0.15,0.15
Diego,,,KTLO,2026-07,0.15,0.15
Diego,,,KTLO,2026-08,0.15,0.15
Diego,,,KTLO,2026-09,0.15,0.15
Diego,,,KTLO,2026-10,0.15,0.15
Diego,,,KTLO,2026-11,0.15,0.15
Diego,,,KTLO,2026-12,0.15,0.15
Diego,,,KTLO,2027-01,0.15,0.15
Diego,,,KTLO,2027-02,0.15,0.15
Diego,,,KTLO,2027-03,0.15,0.15
Diego,,,KTLO,2027-04,0.15,0.15
Diego,,,KTLO,2027-05,0.15,0.15
Diego,,,KTLO,2027-06,0.15,0.15
Diego,,,KTLO,2027-07,0.15,0.15
Diego,,,KTLO,2027-08,0.15,0.15
Diego,,,KTLO,2027-09,0.15,0.15
Diego,,,KTLO,2027-10,0.15,0.15
Diego,,,KTLO,2027-11,0.15,0.15
Diego,,,KTLO,2027-12,0.15,0.15
Diego,,,KTLO,2028-01,0.15,0.15
Diego,,,KTLO,2028-02,0.15,0.15
Diego,,,KTLO,2028-03,0.15,0.15
Diego,,,KTLO,2028-04,0.15,0.15
Diego,,,KTLO,2028-05,0.15,0.15
Diego,,,KTLO,2028-06,0.15,0.15
Diego,,,KTLO,2028-07,0.15,0.15
Diego,,,KTLO,2028-08,0.15,0.15
Diego,,,KTLO,2028-09,0.15,0.15
Diego,,,KTLO,2028-10,0.15,0.15
Diego,,,KTLO,2028-11,0.15,0.15
Diego,,,KTLO,2028-12,0.15,0.15
Diego,,,KTLO,2029-01,0.15,0.15
Diego,,,KTLO,2029-02,0.15,0.15
Diego,,,KTLO,2029-03,0.15,0.15
Diego,,,KTLO,2029-04,0.15,0.15
Diego,,,KTLO,2029-05,0.15,0.15
Diego,,,KTLO,2029-06,0.15,0.15
Diego,,,KTLO,2029-07,0.15,0.15
Diego,,,KTLO,2029-08,0.15,0.15
Diego,,,KTLO,2029-09,0.15,0.15
Diego,,,KTLO,2029-10,0.15,0.15
Diego,,,KTLO,2029-11,0.15,0.15
Diego,,,KTLO,2029-12,0.15,0.15
Diego,,,KTLO,2030-01,0.15,0.15
Diego,,,KTLO,2030-02,0.15,0.15
Diego,,,KTLO,2030-03,0.15,0.15
Diego,,,KTLO,2030-04,0.15,0.15
Diego,,,KTLO,2030-05,0.15,0.15
Diego,,,KTLO,2030-06,0.15,0.15
Diego,,,KTLO,2030-07,0.15,0.15
Diego,,,KTLO,2030-08,0.15,0.15
Diego,,,KTLO,2030-09,0.15,0.15
Diego,,,KTLO,2030-10,0.15,0.15
Diego,,,KTLO,2030-11,0.15,0.15
Diego,,,KTLO,2030-12,0.15,0.15
Diego,,,KTLO,2031-01,0.15,0.15
Diego,,,KTLO,2031-02,0.15,0.15
Diego,,,KTLO,2031-03,0.15,0.15
Diego,,,KTLO,2031-04,0.15,0.15
Diego,,,KTLO,2031-05,0.15,0.15
Diego,,,KTLO,2031-06,0.15,0.15
Diego,,,KTLO,2031-07,0.15,0.15
Diego,,,KTLO,2031-08,0.15,0.15
Diego,,,KTLO,2031-09,0.15,0.15
Diego,,,KTLO,2031-10,0.15,0.15
Diego,,,KTLO,2031-11,0.15,0.15
Diego,,,KTLO,2031-12,0.15,0.15
Diego,,,KTLO,2032-01,0.15,0.15
Diego,,,KTLO,2032-02,0.15,0.15
Diego,,,KTLO,2032-03,0.15,0.15
Diego,,,KTLO,2032-04,0.15,0.15
Diego,,,KTLO,2032-05,0.15,0.15
Diego,,,KTLO,2032-06,0.15,0.15
Diego,,,KTLO,2032-07,0.15,0.15
Diego,,,KTLO,2032-08,0.15,0.15
Diego,,,KTLO,2032-09,0.15,0.15
Diego,,,KTLO,2032-10,0.15,0.15
Diego,,,KTLO,2032-11,0.15,0.15
Diego,,,KTLO,2032-12,0.15,0.15
Diego,,,KTLO,2033-01,0.15,0.15
Diego,,,KTLO,2033-02,0.15,0.15
Diego,,,KTLO,2033-03,0.15,0.15
Diego,,,KTLO,2033-04,0.15,0.15
Diego,,,KTLO,2033-05,0.15,0.15
Diego,,,KTLO,2033-06,0.15,0.15
Diego,,,KTLO,2033-07,0.15,0.15
Diego,,,KTLO,2033-08,0.15,0.15
Diego,,,KTLO,2033-09,0.15,0.15
Diego,,,KTLO,2033-10,0.15,0.15
Diego,,,KTLO,2033-11,0.15,0.15
Diego,,,KTLO,2033-12,0.15,0.15
Diego,,,KTLO,2034-01,0.15,0.15
Diego,,,KTLO,2034-02,0.15,0.15
Diego,,,KTLO,2034-03,0.15,0.15
Diego,,,KTLO,2034-04,0.15,0.15
Diego,,,KTLO,2034-05,0.15,0.15
Diego,,,KTLO,2034-06,0.15,0.15
Diego,,,KTLO,2034-07,0.15,0.15
Diego,,,KTLO,2034-08,0.15,0.15
Diego,,,KTLO,2034-09,0.15,0.15
Diego,,,KTLO,2034-10,0.15,0.15
Diego,,,KTLO,2034-11,0.15,0.15
Diego,,,KTLO,2034-12,0.15,0.15
Eva,,,KTLO,2025-01,0.15,0.15
Eva,,,KTLO,2025-02,0.15,0.15
Eva,,,KTLO,2025-03,0.15,0.95
Eva,Dev,P11,Cloud Security Assessment,2025-03,0.8,0.95
Eva,,,KTLO,2025-04,0.15,0.15
Eva,,,KTLO,2025-05,0.15,0.15
Eva,,,KTLO,2025-06,0.15,0.15
Eva,,,KTLO,2025-07,0.15,0.15
Eva,,,KTLO,2025-08,0.15,0.15
Eva,,,KTLO,2025-09,0.15,0.15
Eva,,,KTLO,2025-10,0.15,0.15
Eva,,,KTLO,2025-11,0.15,0.15
Eva,,,KTLO,2025-12,0.15,0.15
Eva,,,KTLO,2026-01,0.15,0.15
Eva,,,KTLO,2026-02,0.15,0.15
